Id,Price
10707,184474.48049908454
6605,203974.25976698846
1138,410430.46339856327
14088,442147.0636532727
9154,189828.21541717023
8190,196899.14878240562
398,283944.570257848
13302,245006.91780136654
9696,147527.93555224623
16786,117294.36234130283
16230,209990.00560586966
6552,184713.17679222542
923,229947.9405951106
9602,329511.2762907819
5857,276804.4818491099
8120,173342.8900515515
7134,183978.36346645557
11726,174539.65986978333
8069,117953.83843788467
12420,172785.92841613258
8604,202031.3652125632
4854,284675.780119654
12212,174649.78043309262
12099,357856.81056137173
3882,421377.6700373696
6995,290648.49575304124
10172,212489.0981161071
11672,291417.3488104174
12897,274437.2571349926
16097,178417.3390277487
6779,285863.7214701227
11199,192406.7307094148
10816,413086.1394376257
143,389328.33646943746
5399,269942.7156664713
3286,157088.80861843473
13706,215457.999103968
1935,393447.97383174096
16000,185744.76274964146
2860,217471.71401503877
11407,187324.01703767
16378,270981.18068892875
12278,176370.62416006438
3842,166627.57432478396
2692,339222.0481771465
7699,195617.4711577979
6825,293245.85437592753
7268,330779.0737833754
1477,389103.5478801252
9887,174896.51790256545
9436,186116.0165246633
3179,230426.82773161374
1350,476978.16466717335
10643,202171.16113118906
5793,234130.10911471525
11494,469876.1292074133
4206,195321.34210021663
12419,238322.6263265382
8530,233473.50003900382
5985,129238.72717586713
8908,204691.1795526782
256,126531.35700032023
7234,171372.75975623407
5648,214766.97860242467
3014,248892.58946537488
2184,188585.933389144
9189,263787.8258594872
14884,202577.41726299503
10333,164044.7644680212
15896,142592.02036582015
13269,147077.8415761447
8603,271798.46209927386
15087,176453.3218345125
4344,211265.13519425967
7981,66984.19391819657
10908,238699.39583105248
6190,160024.14019181862
11742,203009.23463066778
9224,145921.90822082368
14667,202013.79809903796
458,186246.05572716356
2464,341080.54748148285
12320,236917.95840674787
278,221581.71929512496
2912,247533.18243393674
6698,223560.28209460762
4510,121475.38876597735
4183,177862.94631549134
5551,213286.34358572646
12187,170591.73475646146
7948,218211.84070874527
10808,186187.29154645244
12432,182245.36594023366
5356,183935.83692003085
8984,490864.58992752415
9203,183050.9579157446
15412,82946.48897029397
12041,133649.54744136476
7644,265860.5902559829
7071,201417.193637133
10685,177990.3176570221
6763,182973.28523541344
940,143859.18472183298
14959,203720.98127327216
1338,152164.99685498222
5351,127312.32425183056
6524,188262.09968081184
12516,147356.01928429975
3288,257509.2799430134
3146,220533.5116212787
3954,180397.77122406298
11955,172489.79136779092
1211,208333.20261138643
15668,203285.88645278208
1320,82950.42074793031
9108,178218.28854561073
16482,195906.32353047802
5017,142580.12234618195
8290,206853.53451345404
4304,400172.7805605509
1930,209876.32256894629
12530,173378.11212855167
11295,318786.1071736757
3002,147571.44835050267
15483,161126.01956695586
11525,205711.3170419963
13978,133330.09101699817
4885,142475.23914460954
8325,176890.58803777618
3630,119278.74018812613
9165,189475.16707135594
13945,235587.62136784926
10663,196884.6535099476
14803,180618.38860863485
7621,172162.8834624699
8205,229568.2089721982
10387,204798.6708618556
5457,155001.89543678393
10234,355180.91964374157
6251,174961.38307347556
701,263323.3637786561
7930,176027.32447556817
15028,142757.03996109226
12172,71196.97734773155
5805,184120.2898598253
7411,272231.83079492097
14806,182215.50328750178
7890,164285.18803457892
10440,153426.83158625933
14926,168087.34542833996
5381,152513.84048443678
3800,406265.7909424954
10511,242383.0675120874
9324,248116.39025379848
3313,209838.50349978276
7351,150205.11917365695
8459,192026.65841453336
9957,134928.85174389818
12024,179299.28399290144
4380,220507.68768704354
5042,145001.74595442804
13289,146194.98367879516
13407,407120.6599644963
13258,155889.1040693009
15993,261568.941356443
12525,171343.7075917118
4062,217823.40187921177
12065,294891.43909154914
8227,185693.50595054042
11333,171178.81856097348
2867,140010.3157618529
3319,230638.8868029485
3523,283508.8912588306
7055,202117.30705737192
14930,182938.8337966651
3444,136048.26096248868
2940,327371.965952035
6935,375178.75328599126
16116,337508.7749281638
13370,243853.4797493829
6103,229628.21227532395
7446,174809.12002233457
1859,179722.7881345297
4079,190978.9072137327
3228,169308.77130221206
9665,161035.7840509942
15957,407600.8690170101
11533,177226.378962154
2314,127479.31525676876
4096,207537.1082671287
13437,172305.82736482928
5980,231620.0611499235
2008,186054.73130455165
6754,169336.34137714547
4129,158295.68412665723
14557,302982.80629062204
7096,306653.87247756915
14297,254372.17079104498
3967,220160.32306459322
16485,119287.04430116274
13075,344812.2933135588
14289,188120.94703275236
10988,163238.17650227377
3230,148697.77986740772
13250,174724.91955125087
2559,208826.04047000612
7739,339824.0041461457
7213,160862.2303533025
6639,208188.30045969787
3164,283513.28794442845
15207,166930.77768661757
5113,180423.3025990546
3929,140374.32564374694
14493,251996.2731444452
11110,182181.64265391734
2033,201694.29132321544
16057,208418.48154286522
16709,233783.49195792037
14313,150677.6228322134
1028,300910.80078018527
7187,107487.66933864867
3738,331125.9728293889
9869,327711.3707203959
12644,190705.2172399709
3686,123467.14053920876
9196,275743.4554893093
12326,210122.68637427833
4936,205930.90442941952
13314,171985.88069591753
9857,340148.5487068822
519,184369.25456388426
8410,168940.21177323227
1720,180117.35753961743
10341,214042.13359680417
14415,191312.10732722483
10613,277991.2785311351
8027,216214.15394417313
15539,274104.8074767602
7431,275057.4456109864
1370,129870.1657180986
12708,161639.07966841065
2250,221501.32545625902
14758,144007.35508467403
8525,324468.7657403711
1538,292807.41065865295
1142,156345.6897336363
1152,241883.48765175082
9802,183327.95351773791
3331,327865.49287570984
15203,178460.84558948278
4247,173302.09055969847
1976,417093.931541644
2346,193111.68766815786
10078,240481.23298069066
1938,209327.38756935793
7819,182948.45619945266
2168,242647.0470649166
15634,214177.7281392362
8465,233395.98260145367
9313,157402.5008548944
6539,120675.82049663429
6325,102995.25380390501
13442,263912.5321019157
9967,177478.81524683203
7893,222939.03289939623
2861,194102.92553653498
11031,298275.42760412494
15073,133721.78220292312
13837,173664.34556189275
2524,255390.9116489503
8617,212403.19063421583
13513,192366.91731987882
3081,309895.9398877358
10675,392893.72407992114
1907,88272.01347984772
4872,239243.8164512953
16274,439473.9278208573
11837,237768.9313536282
16577,225816.38056006876
5231,299039.82561423565
11315,218453.71171755038
273,204798.6708618556
8363,214727.1555343394
4255,210583.93187329956
16330,235177.426131887
11528,185053.81932267395
14799,275283.52204781375
1611,261457.26740637072
9234,188648.46783325926
1633,115008.13175949332
6791,213348.36233897533
11567,378547.05093069613
3070,249551.70765536584
12094,236098.53257720554
14335,320097.34084624785
137,171953.38711575343
7182,172392.67261850365
11718,182518.64055568978
5194,88540.90407018377
97,349577.8843901291
5118,402441.2904579697
13920,320639.2483237415
9952,195679.40830384105
15337,210998.61711143225
10243,216335.99732707257
4048,404595.3712120565
171,153372.76291792816
11378,164787.75542717948
14190,173756.45118424026
15265,133747.01887772902
2740,130385.66420777015
5573,279053.170755858
4481,224642.32000226446
2631,154788.85113114488
4984,242673.94742122962
16466,172811.44598426847
16716,127476.794591563
15325,182720.90636739723
10115,176809.0446829675
117,529109.5160768289
5476,107613.60332179355
11757,185568.40767676526
12359,129340.49217199227
15546,179653.40427371557
8133,169573.75714698923
9018,406390.03549059876
2075,170296.3983454998
11170,327238.9352683622
15733,207098.3185124702
9280,145245.2817372396
10734,341764.7587179049
14071,165010.9676984943
7373,228738.76836031783
14736,193149.12560511247
3458,125135.63873543302
6183,181176.25764736746
7825,209262.26772419096
16775,188489.04793114428
5717,183923.66035865757
12397,145178.69037265133
8189,511034.8240503877
4423,211073.17781010128
3994,153372.9879276957
10342,191945.67250266875
10051,189366.22328359913
9453,143622.42721430946
12593,451656.28308044816
1274,87811.75157619471
6933,350129.0077277501
1761,148544.1778072378
7157,343323.1424136851
15169,150189.67665643993
6792,332728.7805930987
13830,173991.29603228203
7240,226442.1660419077
3051,264222.16965162667
6550,116484.00178764595
4603,184200.28302079652
5729,164450.26275467433
13473,330690.8690668067
15104,156596.77340057472
6599,380795.5495161266
2216,247059.44120318923
8721,303971.46244035504
3645,182993.02179789398
8664,222883.7648033939
11001,202399.11709546865
753,164759.345134109
8129,224395.25636422026
15235,182189.572250411
3359,208144.76221372068
10424,209957.71489065548
10226,214888.6563836192
9252,190097.51299070753
3008,245391.93473362215
5849,177463.747989339
8494,172409.8873785697
6764,262156.56871273497
12445,311627.957838413
11716,176836.8347151161
4508,122415.17941759482
5669,197115.5054454404
11427,109463.35096109826
11065,189307.48470570962
8910,233354.56155774597
16401,204325.13328841448
11913,157386.14311573096
6221,197519.5091416171
10839,188496.78197123628
2809,207868.05089395656
13311,171520.2750657057
6866,188805.79787381564
6019,176059.1994220068
3024,165055.57907432216
1391,224648.4490713987
15904,206409.5528177195
15858,304843.2464424783
9911,238797.8195334609
16579,219767.564616444
4394,271741.55185215664
1468,478568.3627398283
12965,155763.41949758003
2249,184447.21079812036
14384,150468.66816587056
13040,132087.6338142756
8872,140097.69352529035
12864,248546.1353757066
15712,177880.50941261035
14049,189867.7845360203
1840,126367.45586480369
12019,176704.4216203161
8948,171837.52487884692
15154,230588.83240432973
6943,152365.26211662425
12564,378025.9799282413
12766,147354.89389604973
7255,226790.6764748131
7962,158961.00880171708
709,130172.61736091353
4634,139709.46730511653
889,225747.0097137008
4774,129787.74207648048
13890,173450.447990164
15431,142633.61803067185
8726,328983.16783869336
10373,139741.7908053211
6413,180981.56478073317
9761,126213.71606017904
15864,151088.40580500558
6147,143868.8677593253
3384,253726.21426308903
320,227584.2587780214
8006,173550.19189427115
14395,176336.0796798859
14976,103572.55034842467
12185,221077.3264531616
4779,131706.1690580664
8551,161431.14603282438
9025,287499.0214177055
10616,223508.22811321594
7475,101648.56087448077
6341,322648.9720433705
14163,144749.0156331227
2211,192028.8514633718
10532,283801.0960415119
14338,139633.76503288656
831,178111.08460227138
3382,182921.44422323979
9209,273292.0266628806
7188,197139.68386206718
7197,220675.56514900114
11270,166620.39683736712
15918,95940.41634217948
6937,432640.58279031777
6178,179217.73576332658
10668,125961.24591664174
1413,274891.11716074863
6884,373055.86172241083
8266,194629.0657606089
14019,188257.40396122658
16764,144832.81566350424
15306,177458.8047501708
3740,210808.7176899113
5298,183715.89382227452
8319,179403.25723013267
4229,180806.24502732416
13429,197616.52748806513
1753,425161.6441477381
860,252770.67890737607
14219,153579.3452706593
12113,201972.21743365933
11309,133705.1386176425
9930,204265.78143926852
10570,193612.807332101
2839,159336.5603962646
6699,122418.58189447073
16647,117828.42339479923
5325,237833.64818307708
13733,150863.82734554654
7818,321293.77315537387
12505,210532.51898319952
9489,187841.62872553326
10106,183420.24416701205
7864,205629.1237288179
5134,316139.1505837917
11859,146246.33530720894
7440,287307.1134787612
1525,333156.9397137905
7339,182772.39694007166
8,329265.0976165225
3248,115304.35917768517
8995,234326.45740058948
15178,67334.82617170548
8594,175877.1300816914
15770,221664.0862446417
15859,338617.681759594
1735,316680.8674337112
11410,512159.99785221525
16397,157112.3552546415
3572,143051.46109149544
5501,115973.40333830008
969,189229.0286584008
6977,455019.8032160202
1233,175577.88903292033
4258,147568.5348565862
90,414361.90780077694
16650,178117.84613938432
197,109007.93977184073
12514,241399.979304001
4367,183572.64250852578
3199,219862.50244736538
5600,196216.84225916196
11641,155710.87612974158
14609,122937.43116087801
12775,164678.24147040705
14240,181508.772327727
7933,178728.48275617746
6945,344430.7320246273
14006,203444.57627315604
6320,267827.52369335195
12061,190549.05891897192
16369,220442.43479256242
16354,370213.9259493148
3970,295366.2598024065
1048,203366.11657191836
3639,215097.2827731048
14448,242395.42688842054
2812,408499.77239263296
3932,156288.0458906955
14875,318516.7749908848
8883,113406.19850849142
7622,303425.0338382462
7252,132194.11432709548
9751,178171.5027856132
2378,192385.00216819067
6816,261873.39513228816
15358,172043.44428511054
7843,151332.25037422785
10448,372930.4670359289
7840,285910.301250696
8880,233991.6353599324
12551,353370.67251471005
15470,195577.13017075212
16207,226906.00498193767
12123,129664.15923743168
15247,365271.5493570906
7481,192655.18872730198
16171,332553.82970657875
7461,330910.000083849
902,232125.59282591686
13094,178391.07992510375
11584,246616.78039623948
4462,184342.27911546818
15576,146616.72779636274
16606,260750.35292694237
5427,273240.7477252739
7725,176954.21538700376
5409,166654.98375511495
12579,127719.03724967648
12013,244153.87485157012
11321,219223.32848033213
9932,147389.13823919639
591,152521.75695794693
10357,199690.4713375505
3336,217942.69426142905
13,179037.8694231169
4809,236535.43121652535
7555,164411.80217481076
15172,345576.59796808456
6989,158515.59144488946
4707,182342.04601094488
2046,226106.97758245832
6495,89318.27715709804
3873,191352.26204510668
7061,201689.67700511712
12112,223676.67709699244
8917,319486.1614762453
7735,159855.996816595
16442,216405.26116262336
4244,172676.19135738295
3747,264668.062695048
11086,189802.22558310998
10080,220727.40723250562
15057,280939.5138694617
1331,195424.58845054056
8891,156904.9763782968
13411,213629.2341544598
16730,228854.03772678736
2267,195848.0117567185
3022,184585.10113148857
11190,216139.45111609844
11857,190461.32762370634
9318,190057.5861637713
16512,159870.00941263483
2053,211554.54153555294
13707,127642.16808812314
12143,173868.8483243038
14080,164818.39765413594
6130,179586.46526192027
7936,78278.6399664499
10101,163194.05306520092
5663,190409.976605241
14811,122511.53856830158
1366,198820.35150508984
908,202791.61516513382
2953,123732.34714431735
14629,142434.4551594589
15096,337820.9722953639
2115,187265.58843272383
11770,168810.7851145716
12701,176790.71996907928
14584,121206.39876963072
1893,382242.11419574916
9501,472547.76900380605
2138,123880.93119356231
9346,207029.81274519066
15960,352816.229325972
8230,163659.1614821928
13843,211602.35503810077
13810,244491.08564382955
15650,183878.6894872061
9974,151441.09377714305
12200,192196.8352053754
538,183974.27098869797
5334,187361.37838712573
14823,121038.27420258617
4817,170118.46602389417
9041,193175.55963193567
4359,274674.9751309322
4852,248316.45707542798
10141,142869.2465973656
1503,204396.95744137134
16256,429075.73192387493
683,110298.38609287853
14382,185781.03086430396
7248,206903.47791267838
1200,174802.92156471297
3563,175084.5522954356
3681,384648.6379310045
3053,252911.79388254046
4099,212251.86908521288
807,114794.47156940156
4658,290613.86345390993
3535,182201.9560221689
12548,155471.44951049623
10488,200459.53059483398
5851,163851.01841857628
13736,214619.55711781167
875,172076.6191720796
14449,164434.42246356115
3958,347085.58594390465
10727,178566.0428613821
11296,136614.24803621936
13646,256841.594791782
9599,280345.84252142784
7135,308897.1089691877
5943,335271.89570163586
2695,277319.8465908165
6766,216306.57617812647
5630,207513.33981561475
13586,203690.29475622225
3507,397914.578800948
10014,139699.72391394322
459,241581.4504781403
3582,246544.2128637875
8560,295033.97007916064
3372,182489.1717515682
13109,251719.6793652402
8160,221855.84684091306
10706,240174.51932952105
9104,327722.0658220283
2870,201868.06240163487
13712,174432.49021789632
13924,136072.73513421536
798,260634.6170342147
9750,412261.0880015708
16248,409393.9767540831
3170,183909.2838033979
12700,231305.10777915685
10601,146939.03209495777
514,189374.31081619184
4010,294302.3925291307
8124,158048.87522936848
10800,170104.5884504752
13628,187758.2085961928
11637,147014.11841003888
781,168247.35432643353
16156,189692.7267777654
12618,251505.98426935307
9766,163008.37478483317
15987,244878.04737900879
11051,330781.287981144
7673,222444.12483263694
1245,386772.8863401301
2443,164769.84517008212
7413,98693.55618410696
310,148875.31270746834
10921,215307.42047882342
8709,97652.7872487354
12404,335102.51090751536
14986,227413.3297234802
10714,278107.8590755551
14286,203792.01197590996
13828,349833.2150859561
8926,405037.4569021335
12233,180973.0763090091
3913,198631.95180298798
5221,226984.46997371461
14965,93028.47054337832
862,163547.0713843054
13907,131257.29780294825
5418,180174.5089044124
2045,193289.16792127726
13321,194661.63381389424
2762,235095.2787888899
13888,173253.81044678518
14962,119973.38086562845
13305,371847.96410629095
8487,239095.20695480984
7146,171764.43871708203
1134,171412.26539096664
15092,339147.591655682
13760,245626.85317983234
11958,460125.1202188502
3177,178871.85508399416
11350,221060.83457535057
1524,113631.14394220109
5527,249503.17434370695
2872,200197.17692542303
8602,382117.28617971076
3067,318529.6272338268
10435,214435.73289300632
11222,214930.53667310975
8700,151774.42526547323
10961,223048.87247338102
14305,198967.8074957678
8362,271295.6407393729
4979,154703.18985789747
7180,344997.1078556424
5763,105175.91392448828
2192,211641.7419575727
13581,204955.8635944109
10720,170444.67532667686
1358,232514.4369287069
13366,312246.61282824824
13539,390042.54760443105
12849,204190.34100856766
6794,181589.00424020094
525,473821.8519290947
12223,353830.8530818128
16271,121565.77185646266
5818,129301.67347388685
16588,271901.6126166612
8981,127104.77257859307
16476,129043.69435318513
14663,183713.18493305324
3,147092.313262505
6615,133680.64289636936
12215,272155.4618159419
304,251958.9801089709
13634,237834.50279668957
9208,166658.7609760205
2175,172401.01358153493
250,220298.91695776634
6045,192902.95557388902
10516,158301.2115214204
1852,484651.7060395903
1573,199847.1849516693
15079,167418.01404326293
5500,175556.87135990514
15775,167858.6940097789
3198,161280.728887866
6718,188254.78269578595
4149,190561.35157869503
9627,264525.6522261476
7595,283148.25693425874
4538,194174.61901483752
3555,235380.51914077095
10483,362550.1843928183
8834,172134.43784170275
16412,181282.54906676413
6449,162000.9346102997
2767,184872.34299522103
11498,173953.9461449985
16472,143448.69190875842
178,298510.69867738936
10948,184126.62692971918
13313,314350.4867072001
8065,146275.2726748143
102,150896.49392154068
14428,151146.60755550367
11973,138472.18195444756
6663,194496.29905428708
15989,129872.19674279928
10955,349175.8433754433
11772,148077.06813112763
11364,240853.60826705702
7082,172986.9067052486
7749,512302.1499484975
6428,135912.6553496893
6869,103872.27348195008
295,175402.3443567451
12266,236871.12995220936
11129,214738.97711108517
826,432673.82627953554
3262,251142.64147106968
15641,334732.180738245
1662,470456.25116685027
10926,220275.28521152836
10232,227506.70536542227
6376,181607.83138194666
7817,183336.77077167243
354,199475.54825119342
10076,188297.70466335438
11379,332018.84322136047
10184,132095.35241488906
4696,412949.1420963354
13562,483266.2074964445
5436,180231.7719591787
13196,106424.44377659791
14939,346647.59764454624
14004,181171.4248091065
5916,178352.95759334118
7229,184995.8119453075
9143,163839.00115379068
3440,195130.99650805694
319,178816.2039186795
11683,235724.62759352534
12647,235135.8339036215
12788,147399.42649014955
13662,243186.16215204445
423,278036.489133068
5222,204395.38511744197
9242,195164.4348965093
2641,178374.64046406417
4855,145802.48483490787
5360,187213.96924980008
9799,172158.01125075214
5526,247350.92558908268
10309,159696.8189439868
2144,380489.8833655153
7191,200880.86433849213
6732,155893.52518793018
14789,150936.66851478367
13525,155147.2070692349
4066,263083.6441008008
16422,200849.42220815015
14890,225135.61317624565
2922,224734.80795303377
3601,114368.05475235466
13416,123014.28255279482
14363,178167.73372601252
9496,276415.2677675543
7115,332021.2539304126
8615,152064.16675766587
5218,70656.62059135298
9493,218370.35872551578
10623,170787.61166868464
2272,144337.78380681964
3352,317595.7540300049
84,175699.39732186327
8086,131333.6031403374
2595,224385.39497430428
3531,162905.23167089338
7460,348028.1922729405
9214,256570.1802939972
2790,235796.42156927992
10548,240778.1244917804
9218,170668.6232056616
7435,184576.03116419422
15780,199009.54413568293
7640,215481.13002525188
6223,168487.12722351842
3425,112598.41972677292
10582,147106.45833206872
702,242094.64579921763
2111,177988.14635403574
11730,188981.7432609369
9865,247823.17002759266
16478,334663.57702177385
1885,214041.29473217682
3956,359777.0640275755
16735,107067.37555422197
15264,201849.61047561505
15971,166377.24385449904
5584,215084.40608983816
15242,171864.65133020084
14358,178231.30705119495
11300,208730.06116028334
5446,181381.44050032436
3934,181600.43279981948
6610,180044.0218129578
10164,265932.8382574436
4646,191235.322456585
13304,195707.06565298382
1985,208337.24085296848
4746,141507.63695236007
7963,201103.01996260145
14083,265150.0155349623
13140,300958.0991963157
15023,274887.06593333476
13093,230812.7990694422
7160,179351.49221931747
7407,182120.21229323314
16056,185816.59261867014
751,507788.11121678195
6179,94761.48430291699
9137,272150.95188515994
10992,266675.3458490366
5744,454642.9616853946
10884,155397.93192954958
12858,290881.1544409093
13005,299813.03970177064
16714,187568.97047941881
1419,245569.2273633944
6064,203759.8474277001
3771,183769.42996346508
5945,482216.3840287754
8453,63266.0792615153
3806,162989.18962540096
16748,248385.5571269551
11380,225583.55714159485
3107,206763.6773769847
12003,203366.11657191836
14567,228633.6538728148
1079,184407.28575518526
11705,164641.00072718275
7814,208592.39573376236
10174,168012.22555512722
5514,241978.1559935738
5265,254791.01273613106
10520,377265.051200512
13195,215697.75560772914
14601,413354.70999721467
6012,194943.9838878717
13079,177513.5081357668
9009,130926.74100220411
3122,181569.6574807392
5470,233660.15695651097
4840,173617.69411753715
6270,257579.72940107976
9158,101361.57688083831
10120,125218.60668314253
10672,319326.72305309493
4573,150108.27986103232
12118,324077.8960830498
7447,126996.93003850836
2171,199238.05702376866
6126,296359.5061067552
2836,170568.73483111226
1457,240926.53621167052
11165,216245.51828871403
5923,217448.00775469467
1813,204695.02471983622
3492,254331.9371288983
1917,296681.7397382341
965,385185.9359930738
15795,148912.17009528508
821,204645.07295622505
4568,183809.85351316902
9078,233680.1558361289
11371,128003.63979352805
5149,197095.19344731292
281,203067.18849936657
1918,245767.5497546912
776,138703.59613799825
210,201412.80076570474
10782,175373.70943879138
9653,179496.2986753076
9372,160095.11115915744
5868,158976.46761929907
6176,145248.75284185115
3969,126740.54109331686
7427,143058.58932322802
8544,511690.7721814917
5219,220996.57806640075
16488,128008.56129937411
5855,243712.79497118213
15920,125496.40446180575
4393,403993.96707929904
5770,152032.08678609403
2900,148144.1557800609
8622,89218.46002366154
11610,273862.54369061626
10969,120484.57427046089
11029,166136.0252678206
6193,337889.3564906932
14087,475171.86115627526
13623,166073.15675800317
16689,176935.30201019347
1027,236021.9531437089
949,149057.36803392068
672,117955.58279411508
13832,137617.06068282906
2471,198747.8577171553
8728,288302.6864741765
7742,236692.34085485747
2698,220873.17889553175
9084,173506.21640101238
6075,286101.3943400469
2874,182861.34054163925
13119,142618.55184142248
5010,210816.5902607856
1284,174422.61978642657
1151,170322.68183699422
5110,359807.15226701245
11386,151448.93408260492
8019,195379.9506466967
2859,126270.78198621387
16110,175043.76244435695
16027,286709.3109343763
14902,176999.71244734948
14301,195306.34741662772
2451,203049.5614572959
13596,135154.3605414759
1464,136086.63135119955
7927,436552.53105328896
9638,246048.42071909542
8009,288233.3703321198
11903,157825.29776998307
9243,114462.47269954252
547,179596.2324286309
5511,120128.65958383848
11247,189515.00717396577
15928,320380.3652637366
3434,218254.77382564064
7614,118148.35578393575
1380,184119.6778174491
2770,139788.01735333755
111,181452.98865180745
5994,130523.10858023103
12341,190397.0249411086
2787,263579.4856239562
14410,306223.3857701049
15983,129046.63164656216
14876,216755.74663253405
653,166570.89099684986
2174,197860.67938193132
2575,335782.6744398403
7976,168030.49243504292
5812,321813.00266664324
13589,404405.45075456495
9122,141850.32301601104
8159,471643.14810748416
8754,313915.3570127134
9321,219465.1090023389
13535,183694.3246552719
2083,166270.4608137557
2689,373602.7966510737
2248,173501.59100237227
11649,163395.51134520312
11045,389362.9549015665
1276,93752.53680621281
5962,151228.26051584264
13012,168150.24057312033
4642,183383.7645647548
179,174265.7056825349
15347,430237.00899114786
3339,157040.11152579734
